""	"gender"	"race"
"5331"	"Female"	"Caucasian"
"5332"	"Female"	"Caucasian"
"5333"	"Female"	"AfricanAmerican"
"5334"	"Female"	"Caucasian"
"5335"	"Male"	"Caucasian"
"5336"	"Female"	"Caucasian"
"5337"	"Female"	"Caucasian"
"5338"	"Male"	"Caucasian"
"5339"	"Male"	"Caucasian"
"5340"	"Male"	"AfricanAmerican"
"5341"	"Female"	"Caucasian"
"5342"	"Male"	"Caucasian"
"5343"	"Female"	"Caucasian"
"5344"	"Female"	"Caucasian"
"5345"	"Male"	"Caucasian"
"5346"	"Female"	"Caucasian"
"5347"	"Female"	"AfricanAmerican"
"5348"	"Female"	"Other"
"5349"	"Male"	"Caucasian"
"5350"	"Male"	"Caucasian"
"5351"	"Male"	"Caucasian"
"5352"	"Female"	"AfricanAmerican"
"5353"	"Female"	"Caucasian"
"5354"	"Female"	"Caucasian"
"5355"	"Female"	"Caucasian"
"5356"	"Male"	"Caucasian"
"5357"	"Male"	"Caucasian"
"5358"	"Male"	"Caucasian"
"5359"	"Male"	"Caucasian"
"5360"	"Male"	"Caucasian"
"5361"	"Male"	"Caucasian"
"5362"	"Female"	"AfricanAmerican"
"5363"	"Female"	"Caucasian"
"5364"	"Female"	"Caucasian"
"5365"	"Male"	"Caucasian"
"5366"	"Male"	"Caucasian"
"5367"	"Female"	"Caucasian"
"5368"	"Male"	"Caucasian"
"5369"	"Female"	"Caucasian"
"5370"	"Female"	"Caucasian"
"5371"	"Male"	"Hispanic"
"5372"	"Female"	"Caucasian"
"5373"	"Female"	"Caucasian"
"5374"	"Male"	"Caucasian"
"5375"	"Female"	"Caucasian"
"5376"	"Female"	"Caucasian"
"5377"	"Male"	"Caucasian"
"5378"	"Male"	"Caucasian"
"5379"	"Female"	"Caucasian"
"5380"	"Female"	"Caucasian"
"5381"	"Female"	"AfricanAmerican"
"5382"	"Female"	"AfricanAmerican"
"5383"	"Female"	"Caucasian"
"5384"	"Male"	"AfricanAmerican"
"5385"	"Female"	"Asian"
"5386"	"Male"	"AfricanAmerican"
"5387"	"Female"	"Caucasian"
"5388"	"Male"	"Caucasian"
"5389"	"Male"	"Caucasian"
"5390"	"Female"	"Caucasian"
"5391"	"Male"	"Caucasian"
"5392"	"Female"	"Caucasian"
"5393"	"Female"	"Caucasian"
"5394"	"Male"	"Caucasian"
"5395"	"Female"	"Caucasian"
"5396"	"Female"	"Caucasian"
"5397"	"Male"	"Caucasian"
"5398"	"Female"	"Other"
"5399"	"Male"	"Caucasian"
